prev_close,iep,change,final_price,low_52,high_52,high
1427.85,1430.00,2.15,1430.00,720.90,1440.55,1435
1426.15,1428.00,1.85,1428.00,720.90,1440.55,1445
1425.30,1425.30,0.00,1427.75,720.90,1440.55,1435.65
1437.15,1436.00,-1.15,1436.00,720.90,1440.55,1436
1430.20,1430.00,-0.20,1430.00,603.50,1434.95,1451.7
1399.20,1415.45,16.25,1415.45,714.35,1428.80,1442.95
1413.70,1418.00,4.30,1418.00,698.65,1428.80,1425
1413.90,1413.90,0.00,1413.90,385.05,1428.00,1411.22
1411.25,1409.00,-2.25,1409.00,385.05,1428.00,1397.83
1411.05,1410.25,-0.80,1410.25,603.50,1426.00,1434.95
1409.90,1423.00,13.10,1423.00,603.50,1425.00,1426
1418.50,1418.50,0.00,1418.50,720.90,1424.00,1440.55
1411.25,1419.00,7.75,1419.00,385.05,1415.00,1416.68
965.90,959.00,-6.90,959.00,235.55,1415.00,960
1367.10,1392.00,24.90,1392.00,385.05,1408.00,1388.8
1366.35,1378.00,11.65,1367.05,385.05,1408.00,1378.33
1385.05,1395.00,9.95,1395.00,385.05,1408.00,1393.81
1384.50,1382.60,-1.90,1382.60,385.05,1408.00,1383.84
1384.10,1380.10,-4.00,1380.10,385.05,1408.00,1386.67
1387.80,1380.60,-7.20,1380.60,385.05,1408.00,1403.78
1368.05,1380.00,11.95,1380.00,582.15,1406.00,1391.6
1384.00,1392.25,8.25,1392.25,509.25,1406.00,1400
1387.00,1393.75,6.75,1393.75,509.25,1406.00,1393.75
1385.20,1391.00,5.80,1391.00,582.15,1406.00,1425
1344.45,1350.10,5.65,1350.10,509.25,1406.00,1376
1370.80,1372.45,1.65,1372.45,515.90,1406.00,1383.25
1337.10,1330.00,-7.10,1330.00,509.25,1406.00,1355.2
1371.55,1357.85,-13.70,1357.85,515.90,1406.00,1370.45
1367.85,1372.00,4.15,1372.00,698.65,1399.95,1428.8
1345.35,1362.00,16.65,1362.00,661.00,1396.40,1369
1334.70,1345.75,11.05,1345.75,661.00,1396.40,1462
1362.10,1370.00,8.70,1370.00,661.00,1396.40,1392.7
1359.85,1344.70,-15.15,1357.50,661.00,1396.40,1365.1
1362.10,1370.00,7.90,1370.00,661.00,1396.00,1396.4
1371.30,1362.00,-9.30,1362.00,661.00,1396.00,1375
1383.15,1381.95,-1.20,1381.95,684.30,1394.80,1399.95
1386.55,1380.10,-6.45,1380.10,672.65,1394.80,1390
1382.65,1395.00,12.35,1395.00,661.00,1393.05,1396
1340.85,1345.00,19.90,1345.00,509.25,1392.80,1327.55
1260.90,1280.00,19.10,1280.00,509.25,1392.80,1294.4
1267.00,1282.25,15.25,1282.25,509.25,1392.80,1310
1304.50,1319.20,14.70,1319.20,509.25,1392.80,1347
1274.30,1288.45,14.15,1288.45,509.25,1392.80,1299.75
1272.10,1285.50,13.40,1285.50,509.25,1392.80,1310
1373.60,1386.05,12.45,1386.05,509.25,1392.80,1406
1292.65,1305.00,12.35,1305.00,509.25,1392.80,1323.75
1239.05,1250.55,11.50,1250.55,509.25,1392.80,1277.95
1345.55,1356.90,11.35,1344.00,509.25,1392.80,1374
1339.45,1350.00,10.55,1350.00,509.25,1392.80,1361.05
1309.80,1320.00,10.20,1320.00,509.25,1392.80,1328.4
1276.20,1286.25,10.05,1286.25,509.25,1392.80,1291.15
1253.30,1263.30,10.00,1263.30,509.25,1392.80,1284.5
1316.70,1324.80,8.10,1324.80,509.25,1392.80,1346.1
1312.05,1320.00,7.95,1320.00,509.25,1392.80,1331
1279.35,1286.40,7.05,1286.40,509.25,1392.80,1288.75
1271.25,1277.65,6.40,1277.65,509.25,1392.80,1304
1265.20,1271.15,5.95,1271.15,509.25,1392.80,1291
1368.15,1373.00,4.85,1373.00,509.25,1392.80,1391.7
1309.65,1314.00,4.35,1314.00,509.25,1392.80,1319.75
1340.85,1345.00,4.15,1345.00,509.25,1392.80,1347.9
1316.65,1320.55,3.90,1320.55,509.25,1392.80,1348.4
1291.30,1295.00,3.70,1295.00,509.25,1392.80,1308.55
1292.45,1296.10,3.65,1296.10,509.25,1392.80,1299.5
1303.55,1306.90,3.35,1306.90,509.25,1392.80,1332
1284.65,1285.00,0.35,1285.00,509.25,1392.80,1293.4
1290.40,1290.40,0.00,1290.40,509.25,1392.80,1294.5
1330.35,1328.50,-1.85,1328.50,509.25,1392.80,1340
1281.30,1276.00,-5.30,1276.00,509.25,1392.80,1306
1274.55,1269.00,-5.55,1269.00,509.25,1392.80,1274.3
1335.75,1329.50,-6.25,1336.05,509.25,1392.80,1350.45
1266.35,1260.05,-6.30,1260.05,509.25,1392.80,1276.6
1344.95,1338.00,-6.95,1338.00,509.25,1392.80,1340
1296.50,1289.00,-7.50,1289.00,509.25,1392.80,1296
1343.55,1335.00,-8.55,1335.00,509.25,1392.80,1363.85
1301.00,1291.80,-9.20,1300.50,509.25,1392.80,1296.45
1305.55,1295.90,-9.65,1308.10,509.25,1392.80,1304.35
1370.50,1360.00,-10.50,1360.00,509.25,1392.80,1364.45
1339.70,1327.00,-12.70,1327.00,509.25,1392.80,1356
1387.15,1360.00,-27.15,1360.00,509.25,1392.80,1384
1389.00,1398.90,9.90,1398.90,720.90,1392.05,1424
1336.05,1340.05,4.00,1340.05,661.00,1389.70,1382
1376.60,1376.70,0.10,1376.70,661.00,1389.70,1384.5
1369.85,1369.00,-0.85,1369.00,661.00,1389.70,1393.05
1354.15,1345.20,-8.95,1345.20,661.00,1389.70,1353.85
1135.50,1141.50,6.00,1141.50,661.00,1389.00,1147.8
1341.10,1347.95,6.85,1347.95,720.90,1386.40,1392.05
1352.50,1358.00,5.50,1358.00,661.00,1384.95,1389.7
1349.80,1354.00,4.20,1354.00,661.00,1384.95,1373
1350.00,1354.00,4.00,1354.00,661.00,1384.95,1366.85
1113.75,1135.00,21.25,1135.00,661.00,1383.70,1137.45
1122.40,1140.00,17.60,1106.00,661.00,1383.70,1140
1314.00,1330.00,16.00,1330.00,661.00,1383.70,1346.8
1116.00,1130.00,14.00,1130.00,661.00,1383.70,1134.95
1262.20,1275.00,12.80,1275.00,661.00,1383.70,1291
1338.95,1349.80,10.85,1349.80,661.00,1383.70,1382.95
1264.80,1275.00,10.20,1275.00,661.00,1383.70,1281
1246.25,1256.25,10.00,1256.25,661.00,1383.70,1278
1373.40,1382.00,8.60,1382.00,661.00,1383.70,1384.95
1297.00,1305.00,8.00,1305.00,661.00,1383.70,1322.55
1171.40,1178.00,6.60,1178.00,661.00,1383.70,1185
1289.40,1294.95,5.55,1294.95,661.00,1383.70,1295.05
1262.70,1268.00,5.30,1268.00,661.00,1383.70,1271.3
1149.50,1154.80,5.30,1154.80,661.00,1383.70,1171.9
1169.70,1174.95,5.25,1169.55,661.00,1383.70,1182.5
1278.80,1283.95,5.15,1283.95,661.00,1383.70,1301
1125.15,1130.00,4.85,1130.00,661.00,1383.70,1162
1115.95,1120.05,4.10,1120.05,661.00,1383.70,1132.05
1194.30,1198.10,3.80,1198.10,661.00,1383.70,1263.9
1284.85,1288.20,3.35,1288.20,661.00,1383.70,1296.35
1268.25,1270.00,1.75,1270.00,661.00,1383.70,1284
1306.30,1308.00,1.70,1308.00,661.00,1383.70,1330
1181.00,1182.00,1.00,1182.00,661.00,1383.70,1193.75
1292.05,1293.00,0.95,1293.00,661.00,1383.70,1304
1234.85,1235.25,0.40,1235.25,661.00,1383.70,1268
1249.65,1250.00,0.35,1250.00,661.00,1383.70,1252
1190.35,1188.00,-2.35,1188.00,661.00,1383.70,1216.8
1287.60,1283.00,-4.60,1283.00,661.00,1383.70,1299.95
1281.55,1276.25,-5.30,1276.25,661.00,1383.70,1338.5
1314.60,1307.00,-7.60,1307.00,661.00,1383.70,1313
1371.75,1373.85,2.10,1373.85,509.25,1383.35,1392.8
1376.20,1378.00,1.80,1378.00,509.25,1383.35,1378
1265.35,1289.40,24.05,1289.40,800.25,1377.75,1293.25
1232.90,1238.90,16.00,1238.90,800.25,1377.75,1238.9
1250.35,1263.00,12.65,1263.00,800.25,1377.75,1270.8
1281.20,1291.45,10.25,1291.45,800.25,1377.75,1291.45
1295.20,1304.95,9.75,1304.95,800.25,1377.75,1304.95
1221.40,1230.00,8.60,1230.00,800.25,1377.75,1253
1275.45,1284.05,8.60,1284.05,800.25,1377.75,1317.85
1358.20,1366.00,7.80,1366.00,784.00,1377.75,1367.95
1273.75,1281.50,7.75,1281.50,800.25,1377.75,1293.6
1232.10,1239.00,6.90,1239.00,800.25,1377.75,1263.4
1305.15,1312.00,6.85,1312.00,800.25,1377.75,1319.85
1177.15,1183.30,6.15,1183.30,800.25,1377.75,1185
1165.40,1170.00,4.60,1170.00,800.25,1377.75,1182
1302.90,1306.95,4.05,1306.95,800.25,1377.75,1309
1152.00,1152.00,0.00,1152.00,800.25,1377.75,1173
1306.30,1306.30,0.00,1306.30,800.25,1377.75,1338
1279.55,1274.00,-5.55,1274.00,800.25,1377.75,1284
1210.70,1203.25,-7.45,1203.25,800.25,1377.75,1223.35
1278.65,1270.00,-8.65,1270.00,800.25,1377.75,1313.6
1194.00,1184.05,-9.95,1184.05,800.25,1377.75,1190
1322.15,1300.00,-22.15,1300.00,800.25,1377.75,1324.9
1269.00,1270.00,-88.20,1270.00,800.25,1377.75,1301.45
1361.20,1383.00,21.80,1334.00,720.90,1375.00,1386.4
1306.95,1316.95,10.00,1316.95,720.90,1375.00,1333
1327.15,1331.00,3.85,1331.00,720.90,1375.00,1345
1344.25,1382.00,37.75,1344.00,385.05,1371.70,1396.84
1339.35,1339.95,0.60,1339.95,385.05,1371.70,1356.86
932.80,942.05,9.25,942.05,235.55,1367.90,952
939.90,936.90,-3.00,936.90,235.55,1367.90,953.85
1350.40,1348.80,-1.60,1348.80,385.05,1360.00,1360.82
947.70,959.40,11.70,959.40,235.55,1350.00,967
925.85,930.00,4.15,930.00,235.55,1348.00,934
802.60,817.10,14.50,817.10,235.55,1346.05,860.85
846.10,859.00,12.90,859.00,235.55,1346.05,981.4
1032.15,1045.00,12.85,1045.00,235.55,1346.05,1085
893.30,906.00,12.70,906.00,235.55,1346.05,912.35
970.60,982.40,11.80,982.40,235.55,1346.05,999
1025.10,1036.05,10.95,1036.05,235.55,1346.05,1055
975.65,980.00,4.35,980.00,235.55,1346.05,1080.8
1048.55,1035.00,-13.55,1046.80,235.55,1346.05,1042
1318.10,1306.00,-12.10,1306.00,385.05,1343.00,1349.22
1328.30,1340.00,11.70,1327.00,784.00,1336.45,1377.75
1323.05,1323.05,0.00,1323.05,662.70,1329.70,1326.75
1323.60,1323.00,-0.60,1323.00,672.10,1329.70,1394.8
1315.50,1326.85,11.35,1326.85,784.00,1328.65,1336.45
1299.50,1300.00,0.50,1300.00,784.00,1315.00,1328.65
1025.80,1035.00,9.20,1027.60,235.55,1309.90,1038.45
1035.10,1044.00,8.90,1044.00,235.55,1309.90,1051.6
1022.80,1025.00,2.20,1025.00,235.55,1309.90,1036
1287.45,1288.00,0.55,1288.00,662.70,1306.80,1329.7
1021.90,1023.80,1.90,1023.80,235.55,1302.90,1059.5
1262.15,1278.25,16.10,1278.25,509.25,1302.00,1316.8
1282.10,1296.00,13.90,1296.00,509.25,1302.00,1297.65
1293.80,1300.00,6.20,1300.00,509.25,1299.00,1302
1276.15,1289.00,12.85,1289.00,784.00,1298.80,1315
1294.75,1299.00,4.25,1299.00,385.05,1298.50,1332.35
1263.10,1265.00,1.90,1264.00,779.25,1295.30,1281
1263.30,1258.00,-5.30,1258.00,784.00,1295.30,1298.8
1288.25,1282.00,-6.25,1282.00,509.25,1290.00,1299
1265.95,1275.00,9.05,1275.00,385.05,1289.00,1288.2
1200.80,1206.95,6.15,1206.95,385.05,1289.00,1259.93
1270.45,1255.00,-15.45,1255.00,385.05,1289.00,1259.93
1273.25,1287.20,13.95,1287.20,779.25,1288.95,1295.3
1027.40,1044.90,17.50,1044.90,235.55,1281.75,1063
1186.00,1210.00,24.00,1210.00,755.25,1273.90,1221.75
1212.05,1227.00,14.95,1227.00,755.25,1273.90,1234.2
1215.05,1224.95,9.90,1224.95,755.25,1273.90,1229
1158.30,1168.00,9.70,1168.00,755.25,1273.90,1171.8
1193.45,1199.00,5.55,1199.00,755.25,1273.90,1203
1129.70,1135.00,5.30,1135.00,755.25,1273.90,1178.3
1196.45,1199.95,3.50,1199.95,755.25,1273.90,1218.5
1206.10,1209.00,2.90,1209.00,755.25,1273.90,1215
1168.75,1170.00,1.25,1170.00,755.25,1273.90,1184.45
1191.75,1192.95,1.20,1192.95,755.25,1273.90,1198.9
1192.50,1193.50,1.00,1193.50,755.25,1273.90,1215.9
1167.10,1167.10,0.00,1167.10,755.25,1273.90,1180
1210.60,1210.60,0.00,1210.60,755.25,1273.90,1218.65
1167.20,1157.60,-9.60,1157.60,755.25,1273.90,1166.95
1264.60,1290.40,25.80,1290.40,649.15,1273.00,1306.8
1261.95,1273.00,11.05,1273.00,755.25,1267.50,1273.9
1260.45,1269.00,8.55,1269.00,509.25,1265.50,1290
1250.30,1253.00,2.70,1253.00,509.25,1258.85,1253.3
1236.05,1238.45,2.40,1238.45,509.25,1258.85,1248
1255.80,1257.90,2.10,1257.90,509.25,1258.85,1265.5
1253.05,1249.90,-3.15,1249.90,509.25,1258.85,1249.9
1246.80,1243.00,-3.80,1243.00,509.25,1258.85,1258.4
1240.30,1235.00,-5.30,1235.00,509.25,1258.85,1254.45
1230.50,1239.00,8.50,1239.00,385.05,1258.60,1239.99
1250.20,1258.00,7.80,1258.00,385.05,1258.60,1278.78
1231.50,1239.00,7.50,1239.00,385.05,1258.60,1247.03
1227.95,1234.40,6.45,1234.40,385.05,1258.60,1247.03
1218.00,1221.50,3.50,1221.50,385.05,1258.60,1225.21
1229.65,1231.75,2.10,1231.75,385.05,1258.60,1229.87
1238.45,1238.45,0.00,1238.45,385.05,1258.60,1237.76
1242.10,1257.05,14.95,1257.05,385.05,1254.80,1248.62
1248.20,1252.00,3.80,1252.00,642.55,1254.00,1273
1184.90,1203.40,18.50,1183.20,755.25,1253.65,1204.8
1177.50,1189.00,11.50,1189.00,755.25,1253.65,1195.95
1222.05,1229.95,7.90,1229.95,755.25,1253.65,1233
1238.75,1246.05,7.30,1246.05,755.25,1253.65,1246.95
1173.20,1179.05,5.85,1179.05,755.25,1253.65,1179.05
1165.15,1170.00,4.85,1170.00,755.25,1253.65,1174
1205.95,1209.15,3.20,1209.15,755.25,1253.65,1219
1209.05,1211.00,1.95,1211.00,755.25,1253.65,1240
1172.45,1174.20,1.75,1174.20,755.25,1253.65,1187
1244.15,1245.00,0.85,1245.00,755.25,1253.65,1248
1218.30,1219.00,0.70,1219.00,755.25,1253.65,1238.55
1244.65,1245.00,0.35,1245.00,755.25,1253.65,1253.35
1230.85,1231.00,0.15,1231.00,755.25,1253.65,1267.5
1184.60,1184.60,0.00,1184.60,755.25,1253.65,1203.55
1170.90,1170.90,0.00,1170.90,755.25,1253.65,1176
1222.80,1222.50,-0.30,1222.50,755.25,1253.65,1229.15
1198.80,1189.85,-8.95,1189.85,755.25,1253.65,1198.7
1215.10,1204.00,-11.10,1204.00,755.25,1253.65,1217.55
1210.30,1206.00,-16.05,1206.00,755.25,1253.65,1214.8
1243.40,1246.95,3.55,1246.95,755.25,1250.00,1253.65
1235.45,1244.00,8.55,1244.00,385.05,1249.00,1244.85
1231.40,1223.00,-8.40,1223.00,385.05,1249.00,1234.93
1176.00,1166.95,-9.05,1166.95,571.00,1242.00,1182
1238.65,1238.65,0.00,1238.65,744.15,1240.60,1288.95
1196.40,1205.95,9.55,1205.95,571.00,1240.00,1211
1184.40,1192.05,7.65,1192.05,571.00,1240.00,1204.7
1201.70,1205.00,3.30,1205.00,571.00,1240.00,1210.95
1177.75,1180.00,2.25,1180.00,571.00,1240.00,1193
1194.00,1190.00,-4.00,1190.00,571.00,1240.00,1213.9
1216.50,1217.05,0.55,1217.05,642.55,1237.30,1254
1209.55,1210.00,0.45,1207.70,642.55,1237.30,1214
1210.70,1211.00,0.30,1211.00,642.55,1237.30,1230
1226.25,1225.20,-1.05,1225.20,642.55,1237.30,1230.4
1219.60,1222.00,2.40,1222.00,571.00,1229.65,1240
1217.95,1216.00,-1.95,1221.00,385.05,1226.50,1239.1
1220.50,1238.00,17.50,1238.00,509.25,1223.85,1258.85
1220.50,1229.80,9.30,1229.80,755.25,1222.80,1250
1210.80,1210.00,-0.80,1210.00,385.05,1220.00,1216.78
1188.50,1188.50,0.00,1188.50,385.05,1217.45,1199.22
1186.10,1186.00,-0.10,1186.00,385.05,1217.45,1210.33
1208.40,1216.00,7.60,1216.00,744.15,1215.00,1240.6
1188.80,1192.00,3.20,1192.00,703.20,1214.95,1204.95
1182.20,1185.00,2.80,1185.00,689.05,1214.95,1191.15
1198.55,1192.00,-6.55,1192.00,710.15,1214.95,1215
1200.15,1214.00,13.85,1214.00,689.05,1210.10,1214.95
1190.85,1180.00,-10.85,1180.10,385.05,1209.90,1207.8
1190.00,1178.10,-11.90,1178.10,385.05,1209.90,1195.94
1177.30,1182.00,4.70,1182.00,509.25,1209.75,1223.85
1058.25,1080.00,21.75,1080.00,235.55,1209.00,1085
1057.60,1068.00,10.40,1068.00,235.55,1209.00,1096.5
1033.20,1045.00,11.80,1045.00,235.55,1203.85,1055.4
1065.90,1064.95,-0.95,1064.95,235.55,1203.85,1067.1
1046.05,1035.00,-11.05,1035.00,235.55,1203.85,1074.55
1180.70,1180.70,0.00,1180.70,755.25,1199.00,1194.5
1192.05,1189.00,-3.05,1189.00,755.25,1199.00,1222.8
1181.90,1188.10,6.20,1188.10,571.00,1196.00,1191.95
1184.50,1190.00,5.50,1190.00,571.00,1196.00,1215
1189.80,1188.00,-1.80,1188.00,509.25,1195.00,1209.75
1173.25,1165.00,-8.25,1165.00,571.00,1194.45,1196
1182.30,1190.00,7.70,1190.00,682.40,1193.40,1190.5
1164.65,1172.00,7.35,1172.00,682.40,1193.40,1182
1172.75,1173.50,0.75,1173.50,689.05,1193.40,1180.6
1174.75,1175.00,0.25,1175.00,689.05,1193.40,1210.1
1184.05,1189.50,5.45,1189.50,755.25,1192.65,1199
1022.90,1033.15,10.25,1033.15,235.55,1189.50,1053.95
1048.30,1047.30,-1.00,1047.30,235.55,1189.50,1076
1166.70,1179.40,12.70,1179.40,571.00,1189.35,1180
1131.85,1143.00,11.15,1143.00,571.00,1189.35,1186.15
1168.60,1178.45,9.85,1178.45,571.00,1189.35,1179.15
1150.70,1160.00,9.30,1160.00,516.15,1189.35,1160
1163.05,1172.00,8.95,1172.00,485.00,1189.35,1177.95
1104.05,1107.50,3.45,1107.50,537.00,1189.35,1125
1123.20,1125.00,1.80,1125.00,520.25,1189.35,1134.9
1174.40,1172.65,-1.75,1172.65,571.00,1189.35,1194.45
1119.80,1116.80,-3.00,1116.80,571.00,1189.35,1177.1
1111.90,1104.00,-7.90,1104.00,520.25,1189.35,1112
1134.75,1127.10,-35.95,1127.10,516.15,1189.35,1136.9
1141.40,1150.00,8.60,1150.00,485.00,1186.50,1175
1137.55,1145.00,7.45,1145.00,485.00,1186.50,1157.85
1130.95,1137.00,6.05,1131.00,485.00,1186.50,1146.55
1169.15,1172.20,3.05,1172.00,485.00,1186.50,1189.35
1089.95,1091.00,1.05,1091.00,485.00,1186.50,1143.15
1130.00,1115.00,-15.00,1115.00,485.00,1186.50,1132.4
1159.20,1182.85,23.65,1182.85,509.25,1186.00,1195
1153.35,1168.05,14.70,1168.05,509.25,1186.00,1179.5
1134.65,1147.30,12.65,1147.30,509.25,1186.00,1153
1163.20,1169.40,6.20,1169.40,509.25,1186.00,1172.6
1140.90,1147.00,6.10,1147.00,509.25,1186.00,1147
1154.60,1160.00,5.40,1160.00,509.25,1186.00,1168.9
1100.00,1104.60,4.60,1112.35,509.25,1186.00,1140.25
1115.65,1119.95,4.30,1119.95,509.25,1186.00,1119.95
1143.50,1145.00,1.50,1142.95,509.25,1186.00,1167
1165.70,1165.90,0.20,1165.90,509.25,1186.00,1168.9
1126.45,1125.00,-1.45,1125.00,509.25,1186.00,1137
1140.05,1137.00,-3.05,1137.00,509.25,1186.00,1143.5
1137.85,1134.00,-3.85,1134.00,509.25,1186.00,1147.45
1167.75,1159.70,-8.05,1159.70,509.25,1186.00,1171.95
1164.55,1156.00,-8.55,1156.00,509.25,1186.00,1163.7
1175.20,1157.40,-17.80,1157.40,509.25,1186.00,1171.65
1070.00,1080.00,10.00,1080.00,235.55,1182.80,1119.5
1152.90,1159.90,7.00,1159.90,682.40,1178.20,1169.9
1154.35,1159.90,5.55,1159.90,682.40,1178.20,1172
1163.10,1167.95,4.85,1167.95,682.40,1178.20,1173
1163.40,1166.00,2.60,1166.00,682.40,1178.20,1193.4
1162.95,1164.00,1.05,1164.00,682.40,1178.20,1170.35
1167.45,1167.45,0.00,1167.45,682.40,1178.20,1169.75
1160.40,1168.00,7.60,1168.00,755.25,1175.70,1171.65
1136.45,1142.75,6.30,1142.75,755.25,1175.70,1146
1134.75,1140.00,5.25,1140.00,755.25,1175.70,1154.25
1135.45,1140.00,4.55,1140.00,755.25,1175.70,1165.9
1151.80,1154.80,3.00,1154.80,755.25,1175.70,1192.65
1127.60,1130.00,2.40,1130.00,755.25,1175.70,1142.1
1125.30,1127.00,1.70,1127.00,755.25,1175.70,1140.95
1135.40,1136.30,0.90,1136.30,755.25,1175.70,1150.95
1150.70,1151.25,0.55,1151.25,755.25,1175.70,1156
1134.80,1135.00,0.20,1135.00,755.25,1175.70,1146.4
1114.05,1114.05,0.00,1114.05,755.25,1175.70,1133.5
1139.10,1138.00,-1.10,1138.00,755.25,1175.70,1151.8
1134.05,1132.00,-2.05,1132.00,755.25,1175.70,1142.5
1156.15,1151.20,-4.95,1151.20,755.25,1175.70,1164.5
1138.60,1132.00,-6.60,1132.00,755.25,1175.70,1144.5
1117.35,1129.00,11.65,1129.00,682.40,1157.90,1178.2
1119.55,1128.70,9.15,1128.70,642.55,1152.50,1141.35
1120.85,1124.00,3.15,1124.00,642.55,1152.50,1130.7
1120.20,1120.20,0.00,1120.20,642.55,1152.50,1127.7
1131.00,1131.00,0.00,1131.00,607.00,1152.50,1138.55
1142.95,1157.90,14.95,1157.90,682.40,1151.95,1157.9
1098.60,1111.05,12.45,1111.05,755.25,1148.00,1128.5
1131.70,1130.00,-1.70,1130.00,755.25,1148.00,1144.65
1107.20,1105.25,-1.95,1105.25,755.25,1148.00,1134.9
1128.85,1123.00,-5.85,1123.00,755.25,1148.00,1123
1062.95,1075.00,12.05,1075.00,235.55,1139.40,1096.6
1133.40,1133.00,-0.40,1133.00,755.25,1138.80,1148
1067.95,1075.00,7.05,1075.00,235.55,1136.95,1086.3
1073.35,1080.00,6.65,1080.00,235.55,1136.95,1104
1125.65,1144.00,18.35,1144.00,385.05,1130.80,1200.31
1123.65,1119.25,-4.40,1119.25,682.40,1129.35,1151.95
1119.45,1120.95,1.50,1120.95,682.40,1123.95,1129.35
1094.20,1095.95,1.75,1095.95,598.50,1119.70,1102.2
1112.45,1112.40,-0.05,1112.40,588.10,1119.70,1118.3
1087.20,1080.00,-7.20,1080.00,598.50,1119.70,1152.5
1103.15,1090.00,-13.15,1102.90,588.10,1119.70,1110.45
981.55,999.90,18.35,999.90,483.25,1119.50,1005.75
1024.80,1043.15,18.35,1025.20,235.55,1119.50,1060
1053.95,1071.00,17.05,1071.00,485.00,1119.50,1186.5
913.60,930.00,16.40,930.00,330.00,1119.50,934.5
975.80,992.00,16.20,992.00,483.25,1119.50,1009.8
1008.95,1025.00,16.05,1025.00,235.55,1119.50,1030.7
1039.90,1054.00,14.10,1054.00,235.55,1119.50,1055.45
832.00,845.00,13.00,845.00,330.00,1119.50,864.8
910.15,923.00,12.85,923.00,330.00,1119.50,934.75
926.20,939.00,12.80,939.00,330.00,1119.50,949.95
1039.85,1052.00,12.15,1052.00,235.55,1119.50,1056.4
1001.25,1013.20,11.95,1013.20,485.00,1119.50,1021.8
981.00,992.00,11.00,982.00,483.25,1119.50,997.15
956.45,967.00,10.55,967.00,330.00,1119.50,986.95
937.35,947.80,10.45,947.80,330.00,1119.50,954.2
926.90,936.85,9.95,936.85,330.00,1119.50,958.85
984.05,993.90,9.85,993.90,461.00,1119.50,999.8
954.45,964.00,9.55,964.00,310.20,1119.50,997
975.50,985.00,9.50,985.00,330.00,1119.50,1020
1000.10,1009.00,8.90,1009.00,461.00,1119.50,1017.8
968.15,977.00,8.85,977.00,235.55,1119.50,994.4
1009.30,1018.00,8.70,1018.00,405.00,1119.50,1032.65
979.45,988.10,8.65,988.10,485.00,1119.50,998.9
1003.55,1012.00,8.45,1012.00,452.35,1119.50,1028.6
1007.55,1015.90,8.35,1015.90,461.00,1119.50,1021.7
981.30,989.00,7.70,989.00,483.25,1119.50,994
924.95,932.55,7.60,932.55,330.00,1119.50,951.8
882.45,890.00,7.55,890.00,330.00,1119.50,931
1018.25,1025.60,7.35,1016.85,235.55,1119.50,1035.6
997.70,1005.00,7.30,1005.00,485.00,1119.50,1034
1004.75,1012.00,7.25,1012.00,342.00,1119.50,1012.75
850.00,857.00,7.00,857.00,330.00,1119.50,870.95
1022.05,1029.00,6.95,1029.00,483.25,1119.50,1048
1005.75,1012.20,6.45,1012.20,405.00,1119.50,1023.4
916.65,923.00,6.35,923.00,330.00,1119.50,923
1038.65,1045.00,6.35,1045.00,235.55,1119.50,1049.9
931.15,937.45,6.30,937.45,330.00,1119.50,938.65
890.85,897.10,6.25,897.10,330.00,1119.50,959.9
1012.90,1019.00,6.10,1019.00,461.00,1119.50,1021.6
858.35,864.10,5.75,864.10,330.00,1119.50,869.95
1049.30,1055.00,5.70,1055.00,483.25,1119.50,1059.95
844.40,850.00,5.60,850.00,330.00,1119.50,881
1039.95,1045.40,5.45,1045.40,483.25,1119.50,1057.65
1041.20,1046.45,5.25,1046.45,485.00,1119.50,1047.15
992.75,997.95,5.20,997.95,483.25,1119.50,1003.45
990.20,995.30,5.10,995.30,485.00,1119.50,1012
993.90,998.85,4.95,998.85,342.00,1119.50,1007.95
1005.05,1009.90,4.85,1009.90,485.00,1119.50,1013.9
999.50,1004.00,4.50,1004.00,485.00,1119.50,1004
999.55,1004.00,4.45,1004.00,461.00,1119.50,1008
998.75,1002.70,3.95,1002.70,485.00,1119.50,1012.5
1005.10,1009.00,3.90,1009.00,485.00,1119.50,1009.8
992.15,996.00,3.85,996.00,483.25,1119.50,1000
927.25,931.00,3.75,931.00,330.00,1119.50,952.45
1024.35,1028.00,3.65,1028.00,456.30,1119.50,1032
1018.15,1021.50,3.35,1021.50,472.00,1119.50,1027.55
1028.00,1031.00,3.00,1031.00,404.25,1119.50,1037.25
1013.00,1016.00,3.00,1016.00,401.05,1119.50,1031.35
1016.00,1018.90,2.90,1018.90,330.00,1119.50,1022.75
945.55,948.40,2.85,947.00,330.00,1119.50,957.95
1000.20,1003.00,2.80,1003.00,485.00,1119.50,1005.8
996.30,999.00,2.70,999.00,485.00,1119.50,1039
1009.65,1012.00,2.35,1012.00,483.25,1119.50,1026.5
1003.75,1006.00,2.25,1006.00,485.00,1119.50,1008.3
1024.30,1026.00,1.70,1024.90,456.30,1119.50,1050
992.40,994.00,1.60,994.00,485.00,1119.50,1025
988.60,990.20,1.60,990.20,485.00,1119.50,1009
1029.50,1031.00,1.50,1031.00,485.00,1119.50,1047
1052.60,1054.00,1.40,1054.00,483.25,1119.50,1067.4
1015.85,1017.00,1.15,1017.00,483.25,1119.50,1019
1024.15,1024.95,0.80,1024.95,485.00,1119.50,1029.9
999.60,1000.00,0.40,1000.00,485.00,1119.50,1006.9
991.95,992.05,0.10,992.05,485.00,1119.50,1012
1008.90,1009.00,0.10,1009.00,472.00,1119.50,1022
934.90,935.00,0.10,935.00,330.00,1119.50,939.7
